,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,CD01
C011,0.6292510710702366,15.2735403516552,6.851676178097702,13.550769316937554,18.334611011455987,15.406190098004005,10.081618199398516,14.649461550713605,7.410523423136189,9.302081670780703,0.0,11.424179789673357,4.720195865406912,9.795510212805441,9.793685538051623,8.005962810254765,4.900756258155848,9.765875769396487,7.875930661418613,10.95383094785763,6.150891290747227,11.014931056430088,11.020034292176417,9.559830356486357,16.668750457469436,1.9107890370708356,13.180486842123267,5.5979910080938655,6.140284091706196,6.335831096418821,18.656076504778266,1.3310235193753628,7.953615005541012,10.299905971967497,10.887680388409105,11.72021668142614,11.040954965085621,3.792562720720322,7.303266841577596,6.873699232420388,11.366656936476268,9.114375056742283,8.198261864249364,3.4303816747838978,9.106777932634674,11.252729170112321,14.224157829169316,7.77752269407026,7.746702351015462,7.433512248138756,9.168937978056654,16.520325873554526,15.299977572309174,13.128130682238691,3.965868877314247,8.545754025234025,5.386546169187414,12.559784344973988,9.929656960444573,11.448638646909172,9.423311076421868,3.047253301921977,13.23834994571555,7.523631307942841,10.114884944673673,13.619145236599719,10.186457045369972,13.178718937575663,8.886507189739023,13.779920707830655,6.773919342664248,11.191693124429614,13.355444899454307,9.692140143483938,2.270840009738969,10.517110458430984,19.32063892281187,5.4113410049717965,12.106848627998186,13.8952083090666,12.372215201276664,11.569252517598938,14.947209220896182,11.065629400524731,6.034112767270194,16.943560044802066,3.1883716045069543,13.164243897330902,13.987437959305463,9.36870403883653,6.819823883016358
C012,11.938137661731366,7.6788687707077,12.345054597393657,7.1226692476056535,16.873928919642477,12.19397440513314,6.433128672282041,18.571245712122572,8.531506529752557,2.444734751494112,11.424179789673357,0.0,13.463279546615686,2.233587549599682,8.666893738879178,12.92872107336917,12.643310210618402,13.095085163040203,16.51827008440193,1.4301291875830695,8.061492021484508,13.676720708553297,9.015937914265859,5.745267699222507,15.008369690581125,11.096972192540772,12.272254787142652,10.960357799887927,7.893228810310332,8.69852995308699,16.45323283405356,10.393482155321063,17.693427328733932,8.979320329223818,5.137188931529446,15.892505687449626,11.1063422007641,8.298555603225722,7.20586192011004,4.718654809972469,1.3109577223155013,18.18339454116709,5.153368275691924,7.993895739655849,12.268271858695053,17.587416387662433,7.507492390679963,11.995304422055517,10.884421090138373,5.05128425197007,14.771322458202286,13.961040791093819,13.88537752702852,12.272931374224216,10.682938216038789,10.132056333195974,6.44401289370155,10.143057928088474,10.354913065303055,17.118944079224935,11.546819527088836,8.386013747942858,3.6736337939179755,16.70875890419929,18.45753014539862,8.55597819017416,5.320032052786982,14.211977643027238,2.594450269805733,14.854269131935828,12.339107274554744,0.2505818032904511,9.541667776060558,4.891911646566425,13.66676266822783,18.54055122931853,16.92147627823834,6.492921949566996,13.723863350722556,12.020639173514084,2.304331648375762,1.8360636641058894,13.575453754938705,6.27324132985156,9.139316648792526,14.035704595463502,13.24824481937395,16.404852301979254,10.532109181437491,2.283196964568941,14.686836948468475
C013,4.24628722236564,18.88154352587757,3.220924864883261,17.30548831495475,22.992623297521195,19.831973886740823,14.006316124571006,10.174478744839204,11.826242200065364,11.039554864541644,4.720195865406912,13.463279546615686,0.0,11.381242711120208,8.306661406101314,4.158959767315372,1.0692429182800056,6.111093048899063,3.3726681586487635,13.467865011124422,10.456381157951522,7.331973870547789,9.410536792762208,9.51645542079162,13.675236090552229,3.209022518718021,10.465925811840714,3.159540794183746,10.401996167767928,5.4081824880784275,23.2660322681036,4.4032433273159555,4.230177311634544,8.668833568112753,10.995339273407312,7.400530842761919,8.47810645702124,5.327986273543117,7.020350869659876,9.761298822591618,13.838146640055678,4.893377421456771,8.822459297240787,6.5416242367701685,5.747952163709178,6.548515862679023,17.967806605427942,4.429906764646121,12.432978292365545,8.520119662884806,4.74128990742468,13.876366500397173,12.400605068056118,10.403440039463826,2.7826999203399083,6.299962929915399,7.087231567990526,16.95718345661313,7.6100071122270325,6.813942000280597,14.111066278685447,6.40134683871597,16.138652506041858,3.3152436767802484,5.601028437008678,17.658079531662704,13.845475486719574,9.707267552657617,11.30027370980299,10.199736684151114,11.477140371158557,13.212839128420468,11.800220088783927,13.249140008702613,4.27858493626532,5.925035481935747,23.924526099254066,8.919661355777835,8.60939109537669,11.420066435637944,15.017496329103265,14.188381626193733,12.086139500809415,10.682673113262329,4.9023836416164634,14.374957629575595,1.774683738779031,8.96062432876851,12.134815182946197,11.18499353084498,11.16808882528556
C014,10.254379845457823,9.569973151819639,10.126290811347987,8.728652856847905,18.010109280913817,13.467647288542041,7.189066139955292,16.401382395937148,8.42106648892785,0.5557961544857613,9.795510212805441,2.233587549599682,11.381242711120208,0.0,6.565845471114975,10.695996638162093,10.519786295891517,10.882273306553017,14.360570910118602,2.975992688840766,7.606243225884669,11.500361349390035,7.050526983402143,3.6763674335087457,13.31049570934696,9.22130829804083,10.359471348915255,8.772120888130214,7.426954834263991,6.480611270273269,17.709536630802454,8.652970084445037,15.603945730160728,6.922727531573955,3.443808935901634,13.685557804912234,9.031176901792795,6.3787465012401565,4.972620831666549,3.7407035662150894,3.1513167503163735,16.033015402080363,2.92045305398981,6.4248619997217515,10.048825044559674,15.353893327766142,9.20883548359782,9.761823095307209,10.714715460076075,2.8781583104638977,12.538015591123097,12.3719704394588,12.110028637249538,10.353450277861047,8.600056170400185,7.91999184520269,4.5302648672270305,11.112068626191503,8.215003251762317,14.887608826586707,11.669975616525496,6.845451892592664,5.731076945266753,14.58543781526086,16.26412014844429,9.974060113361057,6.1921128164882635,12.161737915138954,2.057810856357387,12.818014694544202,11.842418223129442,1.9960666575961685,7.942501395513053,5.600470274686302,11.97387495288383,16.333806523894996,18.226247508135767,5.488606673831624,11.612725082398377,10.23122014721118,4.365693960345044,3.6794717990636494,11.781713155694645,4.5214861292491095,6.930839423007447,12.5121137497982,11.303621288292943,14.244164049762219,8.932195743490057,0.6308771807904207,13.926038999492494
C015,9.883742406710223,16.118036395720495,5.5442706448257155,15.153189994584586,23.768140057078128,19.49828483951622,12.981175657412207,9.949578991847815,12.859820057125873,6.656928937519911,9.793685538051623,8.666893738879178,8.306661406101314,6.565845471114975,0.0,5.465872884696413,7.23741853497646,4.804096073524809,10.138828997567112,9.535498842223445,11.574819962132485,5.108383080137293,1.2265595488660543,2.921879718161309,7.530331420712369,8.154665520056827,4.1225148868782036,5.167797643879909,11.416340026722267,3.464317855548361,23.632918080999538,8.487748794528766,11.905384378745714,0.5378424315025845,3.9142806971363284,7.45370870798674,2.4713159191685357,6.322116789604229,2.8713731747381224,8.183284233914046,9.714982053004766,11.749934866654227,3.9809352743420394,7.909598445670689,4.136190577474838,9.684409079965292,15.680167953185158,4.569279274770131,14.705972082357224,4.76876403869313,7.056010267268383,7.017369135126726,6.175167109078031,4.096711775633611,6.285985160691637,2.209490349690836,5.868700097371572,16.868720276053992,1.733197923508253,9.012527816853869,16.110265294465123,8.23630386029407,12.285990890418006,10.686698966048219,11.474334588198495,16.235234932813356,12.195286772291302,5.609106318405647,8.013816113616128,6.274791447979095,14.978634079219027,8.462042404398536,3.611833874458954,11.531252172414275,11.183292629487651,11.348668297537895,24.202699068700582,9.002435230136609,5.057328276387742,4.428332367000425,10.912940726982617,10.245309141745492,5.8132897574990166,3.0183764544878713,3.826855252713623,7.36200411847473,9.266627254699351,7.772188532941975,4.1939756461759226,6.870152827209314,16.130145082592577
C016,7.735522755289948,19.571013003737406,1.15670163639492,18.241621912464822,25.348761349712817,21.66194242948953,15.333678010059717,6.838816413640436,13.95528546961848,10.54107111137538,8.005962810254765,12.92872107336917,4.158959767315372,10.695996638162093,5.465872884696413,0.0,3.3434969286258456,1.952383394426008,4.795657731633429,13.373329509235711,12.531367078004834,3.180253234467696,6.270652763613636,7.7218502878744015,9.555432873305643,6.10885431578021,6.496093113628267,2.6967069048476047,12.4260329481447,4.308115020472078,25.45834123277844,7.113944545268251,6.701795692666632,5.628386372963735,9.075120495401787,3.8229683821409948,4.716498150033389,6.455779464653094,5.723783098293104,10.501472134136055,13.66770839137751,6.3358582860853465,7.78355018516954,8.243887462060483,1.731010626948606,4.666759325828656,18.86016409052154,0.955733729825764,15.117592425178957,7.969552286837051,1.848503156514076,9.853252582927867,8.317072402191311,6.431199905058597,4.211773027951181,3.268958484488662,7.514679938469788,18.818089291933227,4.158401305407126,4.307677466944654,16.751573888289165,8.322445512008645,16.20441494651081,5.459183242520794,6.011213479498766,18.9445086429502,14.875520655055928,5.548310318480745,11.369847614292077,6.048408679451482,14.606978389201334,12.688131236037485,8.455418981245817,14.21462804788221,8.273175156467058,5.91247806718006,26.08983579932274,10.362176976768252,4.450765710584845,7.530300352068441,14.911828920522025,14.126470085683358,8.018950800662251,8.387994248888054,3.958249944703664,10.370943403152584,5.796360807181967,5.170830785428668,8.568645263397354,10.734207239678364,14.807302601059119
C017,4.53249398873632,18.33888021950822,2.2930213761730824,16.814869700523907,22.925455996316543,19.59254760722466,13.596675904643247,9.757269990922964,11.636104735925507,10.205197101023368,4.900756258155848,12.643310210618402,1.0692429182800056,10.519786295891517,7.23741853497646,3.3434969286258456,0.0,5.269973683280964,3.9250446348023433,12.727742276058759,10.235385756212793,6.516226739843727,8.343519872509596,8.500839760183839,12.747715775736623,3.1291604003218896,9.480897963092703,2.0968144131806596,10.163946208394638,4.391917090060416,23.14672574521988,4.2924406319615755,5.108690826689345,7.600945406098704,9.978334581369884,6.865466490130723,7.461574146467316,4.705028090050031,6.021843921510324,9.15941041332454,13.086234314227319,5.558607503764872,7.881353055288573,6.131517724835799,4.821961520106702,6.45761920253854,17.469573763177532,3.4710213339203966,12.440796297565392,7.644227857115152,4.273020437896755,12.898494513757454,11.452253062112126,9.41933879593087,2.0232098033218056,5.241275275436144,6.360442739570277,16.715640358380295,6.565568995381897,6.5706972495383225,14.112137275272627,6.057440164078256,15.447138806214305,4.066907374006456,6.045277730198153,17.258391260348564,13.357396683066458,8.855287235194817,10.572715794101164,9.379577403892515,11.657765522442595,12.39277613997711,10.736046539153923,12.740280227389961,4.930295958520419,6.279354030532441,23.798186109945032,8.485755885380064,7.754817405398324,10.412406824642948,14.285662350216379,13.459722945839616,11.130428030830421,9.636536508648664,3.8840075550813764,13.38961362438532,2.461287967962663,8.366526310488421,11.082683244722451,10.36018505874187,11.593853737253959
C018,9.547732579278682,20.148698299546837,2.9969874692807204,18.947360473555715,26.579035444765395,22.702523989151665,16.25693626682709,5.695331429386012,15.218899363557917,10.825841753070002,9.765875769396487,13.095085163040203,6.111093048899063,10.882273306553017,4.804096073524809,1.952383394426008,5.269973683280964,0.0,6.374496939289265,13.732476298494039,13.80618814854604,1.257544816447574,5.269356985869505,7.51435950471862,7.6287766620409965,7.8551804887174566,4.726437499122013,4.216042017381654,13.685026829052061,5.015228075118613,26.620108405517204,8.768284631333636,8.356671480329174,4.780442792831947,8.691348228863234,2.810842030030542,3.2676996298118746,7.709913405831869,6.041759956274578,11.336276107850306,13.982380074169239,7.748960584022422,7.989167059741311,9.550627527777769,0.8746513029429324,4.914799250145975,19.537315717493517,1.9976113835565041,16.564972446112396,8.401410316347802,2.5571555816646905,7.9990499413475655,6.422639627754877,4.660608111027304,5.844706259983022,2.9630879619295656,8.41443079355283,19.902103005351453,3.150360636831224,4.208974592195252,18.16312981532624,9.695088524313105,16.561903163956487,7.128323698283373,7.121034973318085,19.789258353206137,15.686094549658677,3.596411833704372,11.878543656058417,4.109865560315156,16.216320888356226,12.867767450711964,7.153940740486339,15.01435465396934,10.187424255838181,6.872961885565235,27.23649965001498,11.475654295529727,2.4983877429294954,5.812968664594694,15.221236719804377,14.477695968530865,6.139917927464331,7.82056673455006,4.835580525252688,8.528304292198182,7.730320637012387,3.7070316378504877,7.092482561553365,11.032013245697598,16.58565773590209
C019,7.322766297285091,22.224188872751398,4.620405365378427,20.666112376142838,26.21005124310445,23.16790835259989,17.3786032889047,8.37890310120151,15.152358408928645,14.074285832519069,7.875930661418613,16.51827008440193,3.3726681586487635,14.360570910118602,10.138828997567112,4.795657731633429,3.9250446348023433,6.374496939289265,0.0,16.64535608148563,13.799052088169427,7.297779268962023,11.034936932863857,11.994762772235795,13.790894424889256,6.558163439313934,11.100597458447636,5.622252232861889,13.750774911636627,8.000294710092838,26.525958140774136,7.742794426766765,2.0018734934803457,10.362692154855024,13.440315143232384,6.257987993100512,9.482561916490457,8.611467278009357,9.639481161987762,13.066661292994759,16.999847347763144,1.6811181817910692,11.617326910515104,9.910489706908646,6.47838579343803,4.156954434402319,21.326482617324437,5.595222227462328,15.618961180500468,11.483988666122226,3.9700477463452986,14.31767541688868,12.694392604262442,11.034758546106767,5.9468254223242845,7.934846375486293,10.284838378165151,20.296854604641453,8.948438442279876,4.817495960078426,17.29348258565621,9.773995219102567,19.371921423710408,0.864236762504023,2.2482928831900004,21.030747192218225,17.205455964635355,9.613383122262203,14.494507230215358,9.918118620808933,14.479711726179094,16.268186309312995,13.25089113241288,16.60249901685646,6.779055240672337,2.6483098560072094,27.18886690550983,12.28771606991238,8.618056280739584,12.185236344532056,18.204665406959517,17.379859083776292,12.440873922584274,12.913199934368487,7.507801646852411,14.85649887084945,4.691032183350878,7.85328337611944,13.34734842800738,14.236796707036556,13.775448583822678
C020,11.507135495208187,6.594596032169879,12.686123689876752,5.838622062441211,15.471395790062614,10.811765982881733,5.012825601820315,19.314583496283092,7.28550888111004,2.9159453311923147,10.95383094785763,1.4301291875830695,13.467865011124422,2.975992688840766,9.535498842223445,13.373329509235711,12.727742276058759,13.732476298494039,16.64535608148563,0.0,6.959627576501718,14.413469828090015,10.01858360333577,6.652283410963775,16.190482350148244,10.864134580875959,13.319577303134082,11.206439461653776,6.800493462948135,9.073933225010078,15.07287243648196,10.039249817371374,17.681312301235618,9.898344556389741,6.277467309704563,16.543143947849213,12.003613593732402,8.173493201473748,7.717461597458884,4.083896700863318,0.41788511881720447,18.28593554557681,5.750411341284098,7.556079125261318,12.881492888465782,18.037990267505407,6.277876152112787,12.467144431537422,9.629858434210972,5.404537697146848,15.221570440654292,15.191569669575818,15.024360860148782,13.31522636215169,10.720871441815774,10.784651853759897,6.381483326883914,8.71616759645852,11.166010337987089,17.63585139720054,10.204681079485015,7.912876485740261,2.8361736797197774,16.76298819714198,18.67026032728025,7.202876541838508,3.8954141687802815,15.136213190940055,2.1710727647951686,15.793492124139252,11.190433139639309,1.447802000242822,10.756431815970808,3.4932571666834593,13.222123859136039,18.798687148792855,15.552920947161319,5.735852553334754,14.572814953213282,13.148627074329058,1.561414048346274,0.7531608073665613,14.703306562177945,7.3989773683379125,9.471210696814031,15.292471796491553,13.065430257316326,17.16938421543774,11.750044926023998,2.7060368114478273,13.633532609063435
C021,6.776451187776322,9.403797400858453,11.455697993447211,7.60212905053995,12.817429987465669,9.376032474804978,4.102920229922157,19.35099136192045,1.424200485923932,7.064089983908744,6.150891290747227,8.061492021484508,10.456381157951522,7.606243225884669,11.574819962132485,12.531367078004834,10.235385756212793,13.80618814854604,13.799052088169427,6.959627576501718,0.0,14.907338675335195,12.61875566301338,9.71800776579081,19.105123055766203,7.247933639482292,15.659544299253502,9.836725396717165,0.1798261569691326,8.956313632208056,12.954230271067633,6.057239883218932,14.083418164496779,12.101740163179048,10.424817198191073,16.330079640899402,13.70058544507738,6.10562670631046,8.729809947467526,3.9316224778120534,7.34879802518537,15.168732714756286,8.063956569921686,4.287837032259362,12.969221241177411,16.642259156512644,8.267976496162026,11.92379846877288,3.214636072644118,7.082450621902932,14.133259770307285,18.51948511620752,17.74728428562173,15.626565559152814,8.47093687232533,11.48500671470134,5.734147780242409,6.500802832413799,12.56894275544112,16.616403965771923,4.5357590545001845,4.234489556330533,8.302786239822955,13.559300655576225,16.044326825105244,7.494675582922804,4.527857743777837,16.56408857259814,5.705536434365709,17.238559239606776,4.287917745871158,7.912518114029617,14.418845789372856,4.252776369175669,8.153802310560481,16.38137428894467,13.596354864801999,2.578846553835976,15.6477537994712,15.988461618902376,7.910083544476652,7.282367406360068,17.384375356194234,11.182405150492144,9.015230003674917,18.80505090691464,9.226850450693805,17.504086026503938,15.311492700248394,6.980722110879749,6.677785028711283
C022,10.80311642970292,20.91018655473495,4.252166335802196,19.778286218010933,27.638596535759223,23.683589472112004,17.201912314742184,4.902057325649609,16.31148417062105,11.497556876222339,11.014931056430088,13.676720708553297,7.331973870547789,11.500361349390035,5.108383080137293,3.180253234467696,6.516226739843727,1.257544816447574,7.297779268962023,14.413469828090015,14.907338675335195,0.0,5.285072659066647,7.978088148385532,6.526446945131684,9.104173042205687,3.9495147311098675,5.446270161348504,14.78059324972695,6.009803729339271,27.649830278655653,9.999582410650909,9.29865563635221,4.95140327966198,9.013971079451915,2.4100981445712155,3.0418372402223772,8.83783136087683,6.8354427291089,12.269743676540157,14.637535283597217,8.542937547506401,8.669696472158694,10.681917972484236,1.9651432472570203,5.133076896742414,20.35183911226171,3.238250314936218,17.72233737367432,9.18638101769762,3.3377373565293986,7.025093661968293,5.396648385630933,3.885130457401305,7.081153412797422,3.68297985280734,9.406128314860458,20.908326202992093,3.375194454727583,4.274496970750115,19.305299761388298,10.847099985975374,17.222678519924884,8.095215702619447,7.744559958422824,20.685467161161387,16.581261845843795,2.3987559322444008,12.653288963221918,2.868556322097211,17.4257186577764,13.4590323896429,6.821738704589658,15.907708792237287,11.439300159587198,7.414608894274924,28.258817781359433,12.524901545473776,1.333018717437797,5.071090261195045,15.864322782407694,15.148670388795388,5.146219935052282,8.045891358572923,5.89518128371337,7.56702165209054,8.974060698507111,2.766455619396783,6.591601242266127,11.707950980468757,17.834565035752178
C023,11.109262911054575,16.61049361693841,6.5119842121242915,15.75598823946668,24.62239859789735,20.26939618332078,13.781071038171696,9.92521005763484,13.86957610261342,7.228476355073951,11.020034292176417,9.015937914265859,9.410536792762208,7.050526983402143,1.2265595488660543,6.270652763613636,8.343519872509596,5.269356985869505,11.034936932863857,10.01858360333577,12.61875566301338,5.285072659066647,0.0,3.397105171093037,6.536219199315423,9.376880476612165,3.318971592358826,6.3046494409881255,12.455924831530295,4.690484382770057,24.44439397733376,9.713080201277194,12.863157068008839,0.7518422608649074,3.965290635879918,7.693306994619844,2.287223301817484,7.525200205221379,4.006717393118891,9.092660295897682,10.153406868780644,12.605122063570452,4.772144791882164,9.072707482939895,4.7503302042826725,10.179952712012968,16.253010933847847,5.440986584487041,15.779824044218737,5.658208195712737,7.701555058529179,5.9055100226398345,5.222830971819282,3.30919475995186,7.488498263251237,3.153579715163759,6.964351715887206,17.70156204984702,2.152294334246224,9.429664133604245,17.146990591981485,9.411069150474496,12.682688701078536,11.631128186452441,12.219231032810516,16.918082492443475,12.938098508713386,5.235875284492075,8.692423838547812,5.857667012783368,16.123460760505342,8.832244837735994,2.4135635381748854,12.2851859199459,12.397074684090507,12.043817084690843,25.000095824208756,10.040044575974997,4.916936100248202,3.391127605046859,11.307002331413047,10.695736243137809,4.870763835473848,2.880014266534898,5.045899736853107,6.218037081288837,10.440784610746881,7.756193196199342,2.968303291075202,7.438488390113811,17.329048604095107
C024,9.829876480906737,13.246271254709614,7.434497989103403,12.36007708366825,21.317527823277718,16.907828464727643,10.451187350911624,12.85266596223602,10.858577579300173,3.8316947950070768,9.559830356486357,5.745267699222507,9.51645542079162,3.6763674335087457,2.921879718161309,7.7218502878744015,8.500839760183839,7.51435950471862,11.994762772235795,6.652283410963775,9.71800776579081,7.978088148385532,3.397105171093037,0.0,9.818860062443775,8.325628991026926,6.715984927167507,6.460077510859032,9.545083293694317,4.109920201666043,21.104371588592826,8.240159461033883,13.541323953817802,3.249577669600517,1.478962684531064,10.263702358722309,5.368303930632553,5.769336303784856,2.5148555131486443,5.948692265279186,6.8125457315083,13.667379285856697,1.6621987648548358,6.829852720360469,6.741350749147598,12.247172866645194,12.8616819174214,6.76679200448721,12.930214833541491,2.6525945448154613,9.489983055893953,9.011460746000935,8.557471145908796,6.706229176777024,6.948047046035999,4.601131946858028,4.507593248908697,14.388570825193055,4.623850937069791,11.667284147196645,14.174216210326675,7.234321074109395,9.373998073574635,12.39444873597309,13.633437493993018,13.526157414277394,9.572616270403358,8.490771111018125,5.310888208263342,9.144015376406683,13.5661523032654,5.541859758949359,4.725296673367423,8.927920333690784,11.392337830206785,13.600490887781493,21.650094459744142,7.1788303946620955,7.978595673263095,6.68688248906203,7.999146932775329,7.34823031374159,8.215993701201525,1.5568426261170518,4.617350946763583,9.228393257960224,9.994237468360778,10.679152797081784,5.65815595508658,4.042097204610751,15.143207405500416
C025,16.599433948051225,22.685880643080186,10.464780983812044,22.0199642053837,31.13099107787404,26.718077694836182,20.269231294254794,8.004162327773523,20.38326239064425,13.577640522987004,16.668750457469436,15.008369690581125,13.675236090552229,13.31049570934696,7.530331420712369,9.555432873305643,12.747715775736623,7.6287766620409965,13.790894424889256,16.190482350148244,19.105123055766203,6.526446945131684,6.536219199315423,9.818860062443775,0.0,14.822985313580835,3.5240455454270028,11.190598514581524,18.946401086097524,10.563899442990236,30.922618088006608,15.46405168781928,15.791978853521321,7.004367304040563,9.913068171333792,7.90151353993541,5.648379368131614,13.62744075759403,10.38817009035711,15.628677186781362,16.25393377667843,14.922214311205199,11.297686314825244,15.338389935924404,7.930610326137776,10.90808772302463,22.467537173403038,9.27754230031886,22.22950036085455,12.194415665699141,9.821719288267836,1.3969778066628467,1.3825592089978673,3.569738668165918,12.753161177722177,8.138016055808443,13.39202294246977,24.203545932741683,6.791726691391771,9.938166315209878,23.640455049227093,15.629692891363325,18.647842226773914,14.605091969810474,13.939876079001012,23.281482932281776,19.384829358521998,4.178822474698991,15.116208633321273,3.9623057601580887,22.41393957636625,14.866765315364683,5.4783207141563475,18.744501092489465,17.534022355176567,13.508127922746107,31.465497843454408,16.531827998615636,5.193535550933303,3.1473941527273848,17.30178390139256,16.801275642658716,1.7455099319131402,8.79765015864189,10.737636959608999,1.780692058476129,15.185493384123458,6.675696714244826,4.501377017420938,13.77927288712712,23.336810139416922
C026,1.7790725819910433,15.860595553147215,4.952678327000681,14.229877788801884,19.82921660067642,16.62312248646223,10.868820749124762,12.809257174838713,8.618038228372152,8.787810170188177,1.9107890370708356,11.096972192540772,3.209022518718021,9.22130829804083,8.154665520056827,6.10885431578021,3.1291604003218896,7.8551804887174566,6.558163439313934,10.864134580875959,7.247933639482292,9.104173042205687,9.376880476612165,8.325628991026926,14.822985313580835,0.0,11.35649659110355,3.69580546590713,7.195378268504057,4.7014775611004485,20.07870932369922,1.1959470622261208,7.054013561963192,8.63905528778127,9.738520346815346,9.853932054933633,9.220909729480338,2.8453963803261813,5.906111872146508,6.921440469128669,11.259775469619672,7.986818949537101,7.1639021479522835,3.491371280881006,7.199268737845402,9.577757968972733,14.898112275304612,5.866952942203938,9.315876316096604,6.560224676588953,7.346622497026697,14.725730830284533,13.461575302483848,11.302344598871219,2.076103772931863,6.7354115037626885,4.693045905302114,13.748664925036081,8.132279465542245,9.696586432385665,10.989381109399194,3.2785327399126287,13.385579545614302,6.375610326534678,8.79975721226883,14.50456883404621,10.782319106691398,11.277202255079992,8.707527278337482,11.874136194499279,8.559198193704182,10.852066643973993,11.757462683880833,10.214343709975974,3.0856903854612865,9.133931416228547,20.734787880239182,5.8418284194096515,10.201839752982385,12.113642909667114,12.370329571474349,11.54423905591572,13.112464100240606,9.756523333655407,4.332728975081166,15.16358957268453,2.2210871334148505,11.275175612387766,12.327939327970714,8.894005134690023,8.730599022340746
C027,13.135512420475687,19.904386724965086,7.25110259537984,19.073380669515842,27.879129551937275,23.567273106848443,17.06467250115437,7.486810298316787,16.96433484275319,10.54696957874009,13.180486842123267,12.272254787142652,10.465925811840714,10.359471348915255,4.1225148868782036,6.496093113628267,9.480897963092703,4.726437499122013,11.100597458447636,13.319577303134082,15.659544299253502,3.9495147311098675,3.318971592358826,6.715984927167507,3.5240455454270028,11.35649659110355,0.0,7.779903092970044,15.504645034444321,7.039857186451452,27.72603062752713,11.959068547457656,13.08233612617623,3.6250228440734955,7.1510058141382915,6.065022635137615,2.139632369651793,10.104737019947871,6.929808818172543,12.302777795340205,13.440652929111499,12.440787676669553,8.042928578043943,11.825980336932718,4.776145813415189,9.013265655103208,19.566628761962715,6.0379584308208445,18.7552067973009,8.878687590124077,7.215550219914262,3.4201431305392673,2.1415715188349296,0.06584305433486545,9.298963338032271,4.635437247284477,9.92919036602919,20.970062989462686,3.271135122508885,8.101457067779975,20.193974181237863,12.111560294281947,15.94569834873005,11.851628397775032,11.691459314714944,20.234952843491726,16.24199177256864,2.4874940414744167,12.006424832025822,2.926838699338418,18.897221289099104,12.098917952317294,3.439874758814725,15.58534090966529,14.145995318810966,11.363456012660661,28.28848035552349,13.097303799913073,2.8428318594442366,1.1228548945847217,14.573181654216606,13.985481171959481,1.7801235417521926,6.019008433965323,7.218600815680962,3.909494645615056,11.87047237351245,5.488661044147642,2.874643228629517,10.756709573601611,19.818850078634227
C028,5.446276653370845,17.16374333877606,1.6423212349960568,15.7555223964563,22.654050253149013,19.006582877201087,12.739327552279336,9.532216517454376,11.260843616208918,8.518161230802784,5.5979910080938655,10.960357799887927,3.159540794183746,8.772120888130214,5.167797643879909,2.6967069048476047,2.0968144131806596,4.216042017381654,5.622252232861889,11.206439461653776,9.836725396717165,5.446270161348504,6.3046494409881255,6.460077510859032,11.190598514581524,3.69580546590713,7.779903092970044,0.0,9.733024908958754,2.386760365454675,22.77169329732099,4.553706714913317,7.082222235055792,5.555706400051952,7.931324002191291,6.512682359721918,5.675320784767605,3.7830391629613165,4.032205520797225,7.997295851565517,11.537168126894633,7.303064213918659,5.99542896762671,5.5504047771824885,3.5133184828659934,7.0487849431318,16.38926818432054,2.219953409881532,12.438659282557166,5.90920799911871,4.354033929454205,11.188672930180623,9.84590132760532,7.722324068749543,1.6382433619948156,3.2871289804854325,5.029323056795132,16.153243862690246,4.670787962846495,6.866696345284145,14.065172361698632,5.625972412328875,13.99868985955457,5.950868689998812,7.4972328514364355,16.375957913147396,12.34424135386541,7.581690393541827,9.107054906600492,8.182390745324048,12.007479144072342,10.711796603098213,8.71227807486643,11.694371014812678,6.366310604718607,7.596319354647223,23.405509088801008,7.710254530990857,6.509025218903979,8.623210181471965,12.766140291746476,11.95420764956109,9.504869619207366,7.549108942738313,1.8878363205081303,11.653313774124667,4.175615274633424,7.79065081836617,9.118816122736796,8.691304236511249,12.407632187676121
