StandardizedID,CD01,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024
C010,21.868716151198367,4.611280329584322,14.614067036504517,17.037776257852414,5.35502679357961,13.062053740907173,12.138409184338549,17.344766008222546,13.67711568479429,9.100410788835697,0.0,10.438068993264167,22.20490444422084,9.912174787953047,19.09108239649452,5.222588738087844,2.325587682733198,7.533806039598151,11.653932251703399,17.16803313808967,21.365641933314723,22.300784967378757,7.581239437984101,19.596250416277154,4.564371449421419
C011,17.11523980431163,8.800098666672373,15.620989984617696,15.304932202591106,9.079596245568514,6.498529052695346,10.092547552446247,20.943348885678333,6.466579984477265,2.9253277981346426,10.438068993264167,0.0,20.224621566705935,10.85882720803768,16.198579698369826,9.391790533783112,8.31646748007874,6.506727141592826,9.336400425017096,19.106833870987785,18.35401889205832,24.254690521191673,10.793259450160457,16.997392250645582,5.947022105635533
C012,5.944630020093419,17.647024889528833,8.157683274236247,5.255789312012793,16.86249142217143,13.907324793189318,10.708312455353564,10.980355819224965,14.251788752387188,17.77925909139494,22.20490444422084,20.224621566705935,0.0,12.276265523791212,4.076301793860871,16.970884401330515,22.20397829415498,15.856194906322573,11.420165172916077,8.001016186945156,2.5022346076837882,8.608249573605123,14.673354495359517,3.239917800480372,20.115708819656998
C013,12.504603575358407,5.373541479676602,5.197615059344645,7.129929001041825,4.581720612459881,7.515343976858182,3.1893825219850984,10.067564100118142,8.343713568010173,7.929859408238852,9.912174787953047,10.85882720803768,12.276265523791212,0.0,9.29184172649624,4.686273204427815,10.022101370077882,4.56600273749683,3.2681518014078823,8.467521529419903,11.512716510439084,13.751321787414163,2.5678521333338638,9.72637090809786,8.312553468351677
C014,4.0060524262969555,14.470844381919834,6.6610088934809015,2.457160080959651,13.730948159642473,9.835077229759987,7.096386739334696,11.511413896689978,10.169088041906052,13.844655225553767,19.09108239649452,16.198579698369826,4.076301793860871,9.29184172649624,0.0,13.894293232397548,18.81049985540844,12.25170398017491,7.739308340620657,8.281766941654075,2.303564081408266,11.04032781842596,11.841761223257306,0.8547710433959315,16.532314801802958
C015,16.834418942960767,0.86162671615971,9.537493658892036,11.808116111577911,0.3443958509238031,9.22884516736175,7.089370329578264,13.115624117229949,9.989313389551956,6.863890201796654,5.222588738087844,9.391790533783112,16.970884401330515,4.686273204427815,13.894293232397548,0.0,5.545477699680913,3.6071465697749923,6.710850934836304,12.376887577645133,16.1528845379115,17.63931593895067,2.5045803649458462,14.377378955933555,4.625412503525483
C016,21.242655610165915,4.726031582541466,15.061889087009712,16.950151049680407,5.53300018289668,11.738924051839865,11.71278092077479,18.48813072238182,12.263869232873313,7.372586028823022,2.325587682733198,8.31646748007874,22.20397829415498,10.022101370077882,18.81049985540844,5.545477699680913,0.0,6.6773736907972,11.123442515313105,17.92615549289723,21.116548005757476,23.176656735387557,8.052105011549962,19.395295762200895,2.786120978168256
C017,14.550038718075333,3.4769975193260585,9.681241270575343,10.599694052052273,3.2640334006673917,5.729005941981431,5.164119582297013,14.558169246906607,6.449652788939804,3.651940620515146,7.533806039598151,6.506727141592826,15.856194906322573,4.56600273749683,12.25170398017491,3.6071465697749923,6.6773736907972,0.0,4.508762867694131,13.031091981778205,14.559223771998614,18.30429670925061,4.324014117102552,12.891654281051702,4.272928413114493
C018,10.196442061019154,7.096530350290607,6.4595035339035,6.216130246073299,6.466688830661889,4.530470798942193,0.7595838411812402,12.248868776612674,5.325100200868979,6.582451778901484,11.653932251703399,9.336400425017096,11.420165172916077,3.2681518014078823,7.739308340620657,6.710850934836304,11.123442515313105,4.508762867694131,0.0,9.962648603004252,10.044562975652163,14.959049682517128,5.4195692696163285,8.392973169305224,8.782867451478111
C019,12.216835143475087,13.218732593751755,3.5025582152309593,6.350430017905983,12.425501594885336,14.259671497806028,9.268881212562516,3.22695099743143,14.956247881160506,16.206802467000657,17.16803313808967,19.106833870987785,8.001016186945156,8.467521529419903,8.281766941654075,12.376887577645133,17.92615549289723,13.031091981778205,9.962648603004252,0.0,9.161328725807593,5.2942153897894775,9.876734096718703,7.902280217221915,16.64901261615556
C020,3.529100169750547,16.747528912756593,8.316621641688023,4.4433223916823055,15.998823452373507,11.911033744786193,9.402186097405837,12.34063988323415,12.168710818023902,16.078487860711085,21.365641933314723,18.35401889205832,2.5022346076837882,11.512716510439084,2.303564081408266,16.1528845379115,21.116548005757476,14.559223771998614,10.044562975652163,9.161328725807593,0.0,10.793276141071466,14.040207836166726,1.7929112993868785,18.841126329109056
C021,14.313915561213797,18.489123990668563,8.641148123415809,10.038049301315153,17.701907835333223,18.99954721076636,14.224964605675366,5.459491377027018,19.62272917563508,21.38472005187071,22.300784967378757,24.254690521191673,8.608249573605123,13.751321787414163,11.04032781842596,17.63931593895067,23.176656735387557,18.30429670925061,14.959049682517128,5.2942153897894775,10.793276141071466,0.0,15.149045755637571,10.33840953006424,21.955750343760666
C022,15.071266330155071,3.337065566125383,7.0533437129536845,9.620884378870944,2.546811735016811,9.00208597624365,5.55807393764937,10.763234415914152,9.824176307111937,7.976247462605645,7.581239437984101,10.793259450160457,14.673354495359517,2.5678521333338638,11.841761223257306,2.5045803649458462,8.052105011549962,4.324014117102552,5.4195692696163285,9.876734096718703,14.040207836166726,15.149045755637571,0.0,12.247071514643345,6.898435471730112
C023,4.312635646913319,14.984307402969787,6.643382637751676,2.652225586757726,14.229390288520952,10.662231839487323,7.721882265363685,11.129253175570742,11.010159459590554,14.603542851580114,19.596250416277154,16.997392250645582,3.239917800480372,9.72637090809786,0.8547710433959315,14.377378955933555,19.395295762200895,12.891654281051702,8.392973169305224,7.902280217221915,1.7929112993868785,10.33840953006424,12.247071514643345,0.0,17.172059184552378
C024,18.716717199094187,3.7920675031942914,13.509177611295579,14.84907565200755,4.442108894854009,8.970004648174823,9.438750996859486,17.66946946769834,9.478823634710665,4.608539180866647,4.564371449421419,5.947022105635533,20.115708819656998,8.312553468351677,16.532314801802958,4.625412503525483,2.786120978168256,4.272928413114493,8.782867451478111,16.64901261615556,18.841126329109056,21.955750343760666,6.898435471730112,17.172059184552378,0.0
